0 0 -1.5570475691513974 7.283606651888261 77
0 1 9.088353927223045 1.773810313169533 150
0 2 10.260353064769985 0.6102989255941439 272
0 3 8.479788811145768 -21.28562854298028 207
0 4 1.0349132473989848 28.657755682900067 54
0 5 -1.4475875718290532 -18.650239373412234 144
0 6 25.63490782932742 -31.347952176065323 176
0 7 -22.264601912105565 -34.47913176996436 15
0 8 7.161503967056316 -32.73434481599262 280
0 9 16.732646823595964 2.2376974007107173 276
0 10 -34.32806875533791 3.9706143621624395 97.06196369308782
0 11 16.981906787521062 -4.850394410499741 123
0 12 -13.43587980698846 32.59550590112387 74
0 13 -21.448813070378886 8.532169166274901 62
0 14 7.467715924075564 -20.80463025754516 290
0 15 0.8322051931148594 -24.1873234937924 226
0 16 -28.21448742986234 -6.895345709069084 148
0 17 -31.37094643902112 -13.504416060547655 341
0 18 20.84893279786562 7.357180920473792 196
0 19 -31.89989296098807 -33.19306626238385 280
0 20 15.249296273506909 17.321697962508726 197
0 21 23.965282773747187 30.939569057911392 272
0 22 -18.788951981431747 -3.374515785431781 169
0 23 -11.97889560613098 28.80440753481625 147.46640505629694
0 24 -25.61439885507923 -21.10309991946372 50
0 25 -10.109785890708197 -2.236121620739644 120
0 26 -13.552830002630921 -27.9023127461945 145
0 27 -17.599003555512926 30.599847207566885 104
0 28 20.859917958574915 27.209271155165712 347
0 29 14.7804104805652 4.248174852714577 136
0 30 -18.507145214056898 26.500222865581925 1
0 31 19.85812085738029 7.388391183422011 255
0 32 5.82923641487269 -10.83069880013871 181
0 33 -22.245760462074532 2.4248995240228104 185
0 34 34.1370246988968 -4.443327270115629 76
0 35 -2.0289496664509574 1.1258783278493376 263
0 36 -12.32320812376796 19.956550072657997 11
0 37 29.728021094919487 -24.168352632655868 171
0 38 -19.975168064575417 -22.934246324264414 49
0 39 -32.268364905389085 19.214662268073273 285
0 40 -21.286555312230533 24.315496677448895 97
0 41 18.332434402903758 21.37242313281928 300
0 42 13.747756263317081 22.37992232603956 25
0 43 -23.88429782271142 -8.528315594139874 151
0 44 -21.336374507124276 20.314850505717427 67
0 45 31.33776639484291 13.488905122466889 330
0 46 13.66438218541306 -24.746699461000976 0
0 47 4.931200401033673 0.9699421373357576 131
0 48 23.080442741369932 23.686568656329328 49
0 49 8.339157881782864 26.773788638574356 104
0 50 21.66988887837782 5.637811350851048 41
0 51 -31.24063624257865 -0.4589406336324009 66
0 52 20.051538646381694 16.36457353518164 199
0 53 -14.13031425910289 12.124668185912252 164
0 54 -4.697726057661264 34.13022148813209 280
0 55 -29.714306234270634 9.797280834952282 34
0 56 11.705575373378403 -31.947475747578856 146
0 57 10.135339991796739 -18.782324382526276 293
0 58 3.889410902911808 -13.836320848536669 318
0 59 32.28188580064496 29.148503864270555 80
0 60 31.90847715029144 -32.4829270208735 250
0 61 -5.912344900046873 -28.057159869150627 1
0 62 20.112582564958128 27.167984316112435 100
0 63 8.683272222481355 16.795380715961507 157
0 64 -13.854832072084319 -8.828370517717737 42
0 65 -10.900527512656222 -32.19784488818669 166
0 66 -32.241401505465404 15.354352948362607 166
0 67 -6.843233291216215 6.7972399226818805 73
0 68 -23.839854411677077 -23.02688483616446 8.633039198334473
0 69 -3.828738485834299 -15.73198363994773 297.9581191661698
0 70 9.733550105514146 13.157477983368329 153
0 71 -12.870309109024694 -23.33464399769268 259
0 72 -20.329505460763254 13.257120625684625 75
0 73 4.261507963581764 -30.430362174936768 29
0 74 -19.540110143916223 -14.642167160402474 56
0 75 29.620548029680165 0.17156099999932173 199
0 76 -10.56710516541688 3.255653054219486 213
0 77 -34.296405877210724 -9.484815449964454 16
0 78 -7.374888884682484 19.955958692087652 287
0 79 21.994095092173975 -21.497700912600397 252
0 80 -6.045138227472146 -13.62174250005905 325
0 81 -6.4139421720479515 30.567968237128913 133
0 82 -6.663348513757411 -14.653638412445684 10
0 83 32.08598560576663 31.889909594375403 327
0 84 -28.14748861640105 18.87875706319272 3
0 85 -17.31753475333188 14.435413884969392 135
0 86 30.195898968376156 17.7148344087238 308.99999999999994
0 87 32.71446435505342 29.107295574448965 127
0 88 -15.98467611427433 24.513525730589745 306.40091430367744
0 89 11.382811148980457 -34.12596194104014 266
0 90 -13.008097612956172 -26.37370030413188 146
0 91 1.3019605981235902 -18.400835262033745 11
0 92 34.66078897175719 23.872747467578478 237
0 93 -12.534682666823839 -10.935901114296662 266
0 94 17.273164902149176 -11.89215005022127 250
0 95 15.222722229570191 29.049316870551465 90
0 96 -8.587265062393582 -26.58015645536315 5
0 97 15.797408013548592 -21.249141703026826 81
0 98 29.98010201861399 -23.052581309263207 310
0 99 -14.286510804840283 -31.85006029496624 289
0 100 11.151405174304243 -5.053458458272277 79
0 101 -28.74777487881613 -2.420070714399661 255
0 102 31.426042494587165 -0.32395857857892213 101
0 103 -33.29121479219207 -18.939404175792035 272
0 104 -32.24699285712064 0.5008218846286748 79.14802445809312
0 105 -2.099454486030956 -32.81334040720975 259
0 106 -6.230126522478566 -22.117158713747052 239
0 107 21.29735677177183 4.260089940002138 340
0 108 9.143900882293245 14.623290428141912 151
0 109 27.357023403462485 -35.28876562994243 159
0 110 -1.8189872124611441 5.694210056781972 259
0 111 -21.354604135847417 -21.51239248743872 309
0 112 -12.077990234011088 -32.5827075715288 266
0 113 21.260342894011544 21.578335146006438 236
0 114 -34.41599408953001 -31.447903036088743 284.99060235207185
0 115 6.842228171994088 -23.24889433328518 316
0 116 0.3054640776901129 -18.79424729733037 245
0 117 -11.390128169509053 -28.99742216846177 128
0 118 21.452319550494217 -8.038278746878026 304
0 119 4.561503869959891 -20.526268879545118 189
0 120 -30.412946801509708 12.105104718562268 40
0 121 1.0120747159762777 18.54510048504281 112
0 122 6.582363561584188 6.681566300647035 305
0 123 34.928341800297865 -18.499037499743352 263
0 124 28.62105956043056 3.401812690168754 315
0 125 20.19013623361248 -11.484370468317122 349
0 126 1.103352069555343 32.083899966069374 290
0 127 -19.928732991601844 -11.764376250998282 197
0 128 -19.466032202280182 26.815515953161366 147
0 129 22.27850874834281 34.595278985560405 224
0 130 23.649204013800702 -9.26030938812058 191
0 131 5.095503211685171 -5.339395586174176 269
0 132 -18.723181425300055 -25.517205145746924 105
0 133 -22.498313307421444 -3.5980510439493436 166
0 134 33.228705122894524 27.719495954666918 243
0 135 -30.790402541890238 -28.04017224916637 112.26805982185715
0 136 -7.0050677529885785 -19.929290076562253 239
0 137 -2.791949109764042 -8.414838073747005 38
0 138 -27.74457483906403 -13.605683431148634 269
0 139 0.03956747149642653 -16.971465172319977 201
0 140 -31.40806736768207 29.263869590570742 187
